cell_type,f1,precision,recall,support,fold
EC venous systemic,0.8979907264296755,0.8789712556732224,0.9178515007898894,633.0,5
Goblet,0.7392996108949417,0.7441253263707572,0.7345360824742269,776.0,5
Hillock-like,0.7420814479638009,0.8367346938775511,0.6666666666666666,246.0,5
Interstitial macrophages,0.7563710499490316,0.796137339055794,0.7203883495145631,1030.0,5
Ionocyte,0.9624060150375939,1.0,0.927536231884058,69.0,5
Multiciliated,0.9792075323656336,0.9757623143080532,0.9826771653543307,1270.0,5
NK cells,0.9015151515151515,0.9049429657794676,0.8981132075471698,530.0,5
Non-classical monocytes,0.8176795580110497,0.8956127080181543,0.7522236340533672,787.0,5
Peribronchial fibroblasts,0.768595041322314,0.8493150684931506,0.7018867924528301,265.0,5
Pericytes,0.9960159362549801,0.9920634920634921,1.0,125.0,5
Plasma cells,0.9960264900662251,0.9947089947089947,0.9973474801061007,377.0,5
SMG duct,0.8609022556390977,0.9581589958158996,0.7815699658703071,293.0,5
SMG mucous,0.9826839826839827,0.9826839826839827,0.9826839826839827,231.0,5
SMG serous,0.9233791748526523,0.8671586715867159,0.9873949579831933,238.0,5
Suprabasal,0.7293485560779046,0.7220744680851063,0.7367706919945726,737.0,5
Transitional Club-AT2,0.9192100538599641,0.8888888888888888,0.9516728624535316,269.0,5
