cell_type,f1,precision,recall,support,fold
EC venous pulmonary,0.8147208121827412,0.8106060606060606,0.8188775510204082,392.0,4
EC venous systemic,0.7123287671232876,0.7262569832402235,0.6989247311827957,372.0,4
Goblet,0.5875299760191847,0.6481481481481481,0.5372807017543859,456.0,4
Hillock-like,0.6982248520710059,0.6908665105386417,0.7057416267942583,418.0,4
Interstitial macrophages,0.6079151366789066,0.6444636678200693,0.5752895752895753,1295.0,4
Ionocyte,0.6363636363636364,0.5490196078431373,0.7567567567567568,74.0,4
Multiciliated,0.9650793650793651,0.9671261930010604,0.9630411826821542,947.0,4
NK cells,0.9012158054711246,0.9025875190258752,0.8998482549317147,659.0,4
Non-classical monocytes,0.5442477876106194,0.6129568106312292,0.48938992042440316,754.0,4
Peribronchial fibroblasts,0.3177570093457944,0.3269230769230769,0.3090909090909091,110.0,4
Pericytes,0.9023255813953488,0.8899082568807339,0.9150943396226415,106.0,4
Plasma cells,0.7721822541966427,0.7740384615384616,0.7703349282296651,209.0,4
SMG duct,0.7549019607843137,0.7979274611398963,0.7162790697674418,215.0,4
SMG mucous,0.6972477064220184,0.6229508196721312,0.7916666666666666,48.0,4
SMG serous,0.8369230769230769,0.8343558282208589,0.8395061728395061,162.0,4
Suprabasal,0.6451612903225806,0.6951026856240127,0.6019151846785226,731.0,4
Transitional Club-AT2,0.8171557562076749,0.7956043956043956,0.839907192575406,431.0,4
AT2 proliferating,0.784,0.7777777777777778,0.7903225806451613,62.0,5
Adventitial fibroblasts,0.6931106471816284,0.6859504132231405,0.70042194092827,474.0,5
Alveolar fibroblasts,0.6030664395229983,0.5145348837209303,0.7283950617283951,243.0,5
Alveolar macrophages,0.826580226904376,0.7822085889570553,0.8762886597938144,873.0,5
B cells,0.8870967741935484,0.9210526315789473,0.8555555555555555,450.0,5
Basal resting,0.8003037205770691,0.7738619676945668,0.8286163522012578,636.0,5
CD4 T cells,0.8101408450704225,0.8078651685393259,0.8124293785310734,885.0,5
CD8 T cells,0.7578499201703034,0.7550371155885471,0.7606837606837606,936.0,5
Classical monocytes,0.8201380430369468,0.7835531419705197,0.8603066439522998,1174.0,5
Club,0.5164113785557987,0.5100864553314121,0.5228951255539144,677.0,5
DC2,0.8252821670428894,0.824165915238954,0.8264014466546112,1106.0,5
Deuterosomal,0.6851211072664359,0.7557251908396947,0.6265822784810127,158.0,5
EC aerocyte capillary,0.8907563025210085,0.8603896103896104,0.9233449477351916,287.0,5
EC general capillary,0.8086124401913876,0.7915690866510539,0.8264058679706602,409.0,5
EC venous pulmonary,0.727683615819209,0.6558044806517311,0.817258883248731,394.0,5
EC venous systemic,0.7005347593582888,0.803680981595092,0.6208530805687204,633.0,5
Goblet,0.681877444589309,0.6899736147757256,0.6739690721649485,776.0,5
Hillock-like,0.5094736842105263,0.5283842794759825,0.491869918699187,246.0,5
Interstitial macrophages,0.6074895977808599,0.5798764342453663,0.6378640776699029,1030.0,5
Ionocyte,0.45390070921985815,0.4444444444444444,0.463768115942029,69.0,5
Multiciliated,0.9653270291568163,0.9660883280757098,0.9645669291338582,1270.0,5
NK cells,0.8120989917506874,0.7896613190730838,0.8358490566037736,530.0,5
Non-classical monocytes,0.5,0.6458752515090543,0.4078780177890724,787.0,5
Peribronchial fibroblasts,0.3170731707317073,0.4482758620689655,0.24528301886792453,265.0,5
Pericytes,0.933852140077821,0.9090909090909091,0.96,125.0,5
Plasma cells,0.7919655667144907,0.8625,0.7320954907161804,377.0,5
SMG duct,0.7587354409317804,0.7402597402597403,0.7781569965870307,293.0,5
SMG mucous,0.9205607476635514,1.0,0.8528138528138528,231.0,5
SMG serous,0.8610478359908884,0.9402985074626866,0.7941176470588235,238.0,5
Suprabasal,0.6244725738396625,0.6481751824817519,0.6024423337856174,737.0,5
Transitional Club-AT2,0.6957831325301205,0.5848101265822785,0.8587360594795539,269.0,5
